pitcher_id,pitcher_name,batter_id,pitcher_hand,batter_hand,release_speed,pitch_type,plate_x,plate_z,pfx_x,pfx_z,balls,strikes,events,description,sz_top,sz_bot,arm_angle,swing_status,swing_outcome,bbe_outcome,plat_adv,pitch_group,batter_name
681911,"Vesia, Alex",691026,L,R,92.8,FF,-0.52,2.6,0.46,1.5,0,0,,swinging_strike,3.45,1.56,60.9,swing,whiff,out,0,FF,"Winn, Masyn"
681911,"Vesia, Alex",687363,L,L,93.1,FF,0.68,4.17,0.92,1.44,3,2,walk,ball,3.36,1.6,59.4,take,whiff,out,1,FF,"Scott II, Victor"
681911,"Vesia, Alex",687363,L,L,94.3,FF,0.8,2.5,1.03,1.37,2,2,,ball,3.47,1.59,56.1,take,whiff,out,1,FF,"Scott II, Victor"
681911,"Vesia, Alex",687363,L,L,93.4,FF,-0.21,4.86,0.8,1.5,1,2,,ball,3.41,1.47,58.6,take,whiff,out,1,FF,"Scott II, Victor"
681911,"Vesia, Alex",687363,L,L,87.1,SL,-1.59,1.99,-0.19,0.49,0,2,,ball,3.3,1.51,64.6,take,whiff,out,1,SL,"Scott II, Victor"
681911,"Vesia, Alex",687363,L,L,94.2,FF,0.07,2.29,0.52,1.74,0,1,,foul,3.3,1.5,58.3,swing,foul,out,1,FF,"Scott II, Victor"
681911,"Vesia, Alex",687363,L,L,93.4,FF,0.18,2.63,0.76,1.66,0,0,,foul,3.3,1.5,58.4,swing,foul,out,1,FF,"Scott II, Victor"
681911,"Vesia, Alex",691023,L,R,93.1,FF,-0.98,2.05,0.46,1.49,3,1,walk,ball,3.92,1.99,59.9,take,whiff,out,0,FF,"Walker, Jordan"
681911,"Vesia, Alex",691023,L,R,85.3,SL,-1.55,2.59,-0.72,0.4,2,1,,ball,3.88,1.89,63.2,take,whiff,out,0,SL,"Walker, Jordan"
681911,"Vesia, Alex",691023,L,R,93.2,FF,1.23,3.73,0.41,1.68,1,1,,ball,3.84,1.97,58.7,take,whiff,out,0,FF,"Walker, Jordan"
681911,"Vesia, Alex",691023,L,R,94.0,FF,1.09,2.85,0.5,1.62,1,0,,foul_tip,3.79,1.8,58.8,take,whiff,out,0,FF,"Walker, Jordan"
681911,"Vesia, Alex",691023,L,R,93.1,FF,1.08,3.17,0.63,1.63,0,0,,ball,3.91,1.94,57.8,take,whiff,out,0,FF,"Walker, Jordan"
681911,"Vesia, Alex",676475,L,L,92.6,FF,0.37,2.59,0.86,1.57,3,1,field_out,hit_into_play,3.44,1.61,57.9,swing,bip,out,1,FF,"Burleson, Alec"
681911,"Vesia, Alex",676475,L,L,91.8,FF,1.08,2.22,0.59,1.78,2,1,,ball,3.43,1.7,59.7,take,whiff,out,1,FF,"Burleson, Alec"
681911,"Vesia, Alex",676475,L,L,92.8,FF,1.19,2.94,0.66,1.53,1,1,,ball,3.38,1.61,59.7,take,whiff,out,1,FF,"Burleson, Alec"
681911,"Vesia, Alex",676475,L,L,84.3,SL,-0.74,1.01,-0.48,0.46,0,1,,ball,3.39,1.56,61.6,take,whiff,out,1,SL,"Burleson, Alec"
681911,"Vesia, Alex",676475,L,L,84.1,SL,0.71,2.79,-0.32,0.45,0,0,,called_strike,3.43,1.58,62.4,take,whiff,out,1,SL,"Burleson, Alec"
694813,"Stone, Gavin",575929,R,R,94.5,SI,-0.21,3.79,-1.1,0.97,3,2,walk,ball,3.35,1.62,48.0,take,whiff,out,1,SI,"Contreras, Willson"
694813,"Stone, Gavin",575929,R,R,86.3,CH,-0.19,2.08,-1.07,0.37,3,2,,foul,3.34,1.52,49.9,swing,foul,out,1,CH,"Contreras, Willson"
694813,"Stone, Gavin",575929,R,R,88.1,CH,0.33,0.29,-0.94,0.32,2,2,,ball,3.35,1.57,46.5,take,whiff,out,1,CH,"Contreras, Willson"
694813,"Stone, Gavin",575929,R,R,94.6,FF,1.07,2.89,-0.45,1.2,2,1,,foul,3.34,1.52,48.8,swing,foul,out,1,FF,"Contreras, Willson"
694813,"Stone, Gavin",575929,R,R,87.8,CH,0.7,1.0,-1.08,0.5,1,1,,ball,3.35,1.6,47.3,take,whiff,out,1,CH,"Contreras, Willson"
694813,"Stone, Gavin",575929,R,R,93.1,SI,-0.69,2.24,-1.13,1.07,1,0,,foul,3.34,1.52,49.4,swing,foul,out,1,SI,"Contreras, Willson"
694813,"Stone, Gavin",575929,R,R,82.8,CU,-0.02,0.8,0.52,-0.59,0,0,,ball,3.35,1.6,48.2,take,whiff,out,1,CU,"Contreras, Willson"
694813,"Stone, Gavin",571448,R,R,87.4,CH,0.01,1.62,-1.32,0.52,1,2,field_out,hit_into_play,3.38,1.67,47.2,swing,bip,out,1,CH,"Arenado, Nolan"
694813,"Stone, Gavin",571448,R,R,94.8,SI,0.11,1.67,-1.21,0.89,1,1,,foul,3.38,1.67,47.6,swing,foul,out,1,SI,"Arenado, Nolan"
694813,"Stone, Gavin",571448,R,R,95.2,SI,-0.81,2.92,-1.1,1.07,1,0,,foul,3.38,1.67,44.9,swing,foul,out,1,SI,"Arenado, Nolan"
694813,"Stone, Gavin",571448,R,R,86.5,CH,-0.32,0.2,-1.27,0.21,0,0,,blocked_ball,3.39,1.73,49.7,take,whiff,out,1,CH,"Arenado, Nolan"
694813,"Stone, Gavin",669357,R,L,87.7,CH,-0.75,1.94,-1.03,0.42,1,2,single,hit_into_play,3.33,1.58,42.8,swing,bip,single,0,CH,"Gorman, Nolan"
694813,"Stone, Gavin",669357,R,L,87.4,CH,-0.2,1.57,-0.92,0.22,1,1,,swinging_strike,3.33,1.58,44.2,swing,whiff,out,0,CH,"Gorman, Nolan"
694813,"Stone, Gavin",669357,R,L,87.6,CH,-0.1,0.18,-0.95,0.03,0,1,,blocked_ball,3.32,1.57,42.4,take,whiff,out,0,CH,"Gorman, Nolan"
694813,"Stone, Gavin",669357,R,L,95.3,FF,-0.86,1.97,-0.6,1.23,0,0,,called_strike,3.41,1.62,47.3,take,whiff,out,0,FF,"Gorman, Nolan"
694813,"Stone, Gavin",502671,R,R,86.9,CH,-0.34,1.48,-0.98,0.33,0,2,field_out,hit_into_play,3.45,1.66,45.5,swing,bip,out,1,CH,"Goldschmidt, Paul"
694813,"Stone, Gavin",502671,R,R,86.5,CH,-0.68,1.75,-0.87,0.27,0,1,,called_strike,3.46,1.67,45.8,take,whiff,out,1,CH,"Goldschmidt, Paul"
694813,"Stone, Gavin",502671,R,R,94.1,SI,-1.41,2.86,-1.1,0.84,0,0,,swinging_strike,3.45,1.66,46.8,swing,whiff,out,1,SI,"Goldschmidt, Paul"
694813,"Stone, Gavin",680977,R,L,95.3,FF,-0.22,3.22,-0.54,1.05,2,1,single,hit_into_play,3.24,1.59,48.0,swing,bip,single,0,FF,"Donovan, Brendan"
694813,"Stone, Gavin",680977,R,L,87.4,CH,0.84,0.38,-0.86,0.38,1,1,,blocked_ball,3.24,1.42,43.2,take,whiff,out,0,CH,"Donovan, Brendan"
694813,"Stone, Gavin",680977,R,L,94.9,FF,-0.23,2.45,-0.66,1.23,1,0,,called_strike,3.24,1.59,47.6,take,whiff,out,0,FF,"Donovan, Brendan"
694813,"Stone, Gavin",680977,R,L,95.2,FF,-0.19,3.64,-0.41,1.12,0,0,,ball,3.26,1.65,43.7,take,whiff,out,0,FF,"Donovan, Brendan"
694813,"Stone, Gavin",691026,R,R,85.7,CH,-0.11,1.57,-0.98,0.32,1,1,sac_bunt,hit_into_play,3.45,1.56,44.7,swing,bip,out,1,CH,"Winn, Masyn"
694813,"Stone, Gavin",691026,R,R,95.2,SI,0.04,1.43,-0.98,0.93,1,0,,called_strike,3.46,1.64,47.4,take,whiff,out,1,SI,"Winn, Masyn"
694813,"Stone, Gavin",691026,R,R,90.2,SL,0.45,0.39,0.36,-0.15,0,0,,blocked_ball,3.25,1.64,40.9,take,whiff,out,1,SL,"Winn, Masyn"
694813,"Stone, Gavin",687363,R,L,93.7,SI,-0.4,2.48,-1.12,1.16,1,0,double,hit_into_play,3.3,1.5,47.2,swing,bip,double,0,SI,"Scott II, Victor"
694813,"Stone, Gavin",687363,R,L,86.2,CH,0.8,0.61,-0.91,0.35,0,0,,ball,3.29,1.45,46.5,take,whiff,out,0,CH,"Scott II, Victor"
694813,"Stone, Gavin",691023,R,R,88.2,CH,0.35,2.11,-1.01,0.61,1,1,field_out,hit_into_play,3.79,1.8,47.2,swing,bip,out,1,CH,"Walker, Jordan"
694813,"Stone, Gavin",691023,R,R,87.9,CH,0.4,1.26,-1.16,0.4,0,1,,ball,3.94,2.01,44.6,take,whiff,out,1,CH,"Walker, Jordan"
694813,"Stone, Gavin",691023,R,R,95.9,FF,0.24,2.79,-0.77,1.43,0,0,,foul,3.79,1.8,49.1,swing,foul,out,1,FF,"Walker, Jordan"
694813,"Stone, Gavin",676475,R,L,96.9,SI,-1.13,3.6,-1.03,1.18,2,2,strikeout,swinging_strike,3.44,1.61,44.5,swing,whiff,out,0,SI,"Burleson, Alec"
694813,"Stone, Gavin",676475,R,L,95.4,SI,-0.68,2.45,-1.0,1.23,2,1,,swinging_strike,3.44,1.61,45.1,swing,whiff,out,0,SI,"Burleson, Alec"
694813,"Stone, Gavin",676475,R,L,87.6,CH,0.73,0.51,-1.01,0.38,1,1,,ball,3.43,1.64,47.1,take,whiff,out,0,CH,"Burleson, Alec"
694813,"Stone, Gavin",676475,R,L,88.8,CH,-0.86,0.93,-0.96,0.43,0,1,,ball,3.54,1.67,43.0,take,whiff,out,0,CH,"Burleson, Alec"
694813,"Stone, Gavin",676475,R,L,96.1,SI,-0.81,2.09,-1.25,1.05,0,0,,swinging_strike,3.44,1.61,45.1,swing,whiff,out,0,SI,"Burleson, Alec"
694813,"Stone, Gavin",575929,R,R,84.1,CU,-0.35,2.27,0.12,-0.65,0,1,field_out,hit_into_play,3.34,1.52,48.6,swing,bip,out,1,CU,"Contreras, Willson"
694813,"Stone, Gavin",575929,R,R,94.2,FF,0.2,3.41,-0.79,1.35,0,0,,swinging_strike,3.34,1.52,46.4,swing,whiff,out,1,FF,"Contreras, Willson"
694813,"Stone, Gavin",571448,R,R,87.7,CH,0.19,1.92,-0.94,0.47,3,2,field_out,hit_into_play,3.38,1.67,48.9,swing,bip,out,1,CH,"Arenado, Nolan"
694813,"Stone, Gavin",571448,R,R,87.5,CH,0.69,0.9,-0.73,0.67,2,2,,ball,3.28,1.67,46.8,take,whiff,out,1,CH,"Arenado, Nolan"
694813,"Stone, Gavin",571448,R,R,96.3,FF,0.83,2.77,-0.43,1.12,2,1,,foul,3.38,1.67,47.8,swing,foul,out,1,FF,"Arenado, Nolan"
694813,"Stone, Gavin",571448,R,R,95.3,SI,-0.11,2.23,-1.04,1.19,2,0,,foul,3.38,1.67,50.3,swing,foul,out,1,SI,"Arenado, Nolan"
694813,"Stone, Gavin",571448,R,R,87.5,CH,0.13,0.17,-0.8,0.51,1,0,,blocked_ball,3.31,1.72,46.5,take,whiff,out,1,CH,"Arenado, Nolan"
694813,"Stone, Gavin",571448,R,R,95.2,SI,-1.25,3.28,-1.11,0.95,0,0,,ball,3.5,1.68,50.8,take,whiff,out,1,SI,"Arenado, Nolan"
694813,"Stone, Gavin",669357,R,L,87.2,CH,-0.85,1.81,-0.81,0.52,2,2,strikeout,swinging_strike,3.33,1.58,42.0,swing,whiff,out,0,CH,"Gorman, Nolan"
694813,"Stone, Gavin",669357,R,L,88.4,CH,0.09,2.45,-0.81,0.5,2,2,,foul,3.33,1.58,46.6,swing,foul,out,0,CH,"Gorman, Nolan"
694813,"Stone, Gavin",669357,R,L,87.5,CH,0.18,1.3,-0.94,0.42,2,1,,swinging_strike,3.33,1.58,46.0,swing,whiff,out,0,CH,"Gorman, Nolan"
694813,"Stone, Gavin",669357,R,L,87.8,CH,0.99,0.37,-0.89,0.39,1,1,,blocked_ball,3.31,1.56,45.5,take,whiff,out,0,CH,"Gorman, Nolan"
694813,"Stone, Gavin",669357,R,L,96.0,FF,-1.06,2.16,-0.8,1.27,0,1,,ball,3.34,1.65,46.5,take,whiff,out,0,FF,"Gorman, Nolan"
694813,"Stone, Gavin",669357,R,L,86.6,CH,0.31,1.77,-0.99,0.23,0,0,,called_strike,3.48,1.67,47.0,take,whiff,out,0,CH,"Gorman, Nolan"
694813,"Stone, Gavin",502671,R,R,92.6,FC,0.1,3.33,-0.16,1.42,0,0,single,hit_into_play,3.45,1.66,45.7,swing,bip,single,1,FC,"Goldschmidt, Paul"
694813,"Stone, Gavin",680977,R,L,88.0,CH,0.24,1.08,-1.16,0.11,2,2,field_out,hit_into_play,3.24,1.59,44.2,swing,bip,out,0,CH,"Donovan, Brendan"
694813,"Stone, Gavin",680977,R,L,95.5,FF,0.24,2.39,-0.83,1.28,2,1,,foul,3.24,1.59,45.9,swing,foul,out,0,FF,"Donovan, Brendan"
694813,"Stone, Gavin",680977,R,L,87.6,CH,-0.13,1.06,-0.97,0.62,2,0,,swinging_strike,3.24,1.59,44.1,swing,whiff,out,0,CH,"Donovan, Brendan"
694813,"Stone, Gavin",680977,R,L,95.8,FF,-0.06,4.24,-0.76,1.36,1,0,,ball,3.34,1.56,47.4,take,whiff,out,0,FF,"Donovan, Brendan"
694813,"Stone, Gavin",680977,R,L,87.9,CH,0.13,0.75,-1.18,0.26,0,0,,blocked_ball,3.31,1.62,46.2,take,whiff,out,0,CH,"Donovan, Brendan"
694813,"Stone, Gavin",691026,R,R,94.8,FF,-0.58,2.35,-0.94,1.28,0,0,single,hit_into_play,3.45,1.56,50.9,swing,bip,single,1,FF,"Winn, Masyn"
694813,"Stone, Gavin",687363,R,L,95.8,SI,-1.09,1.81,-1.25,0.92,1,0,single,hit_into_play,3.3,1.5,44.3,swing,bip,single,0,SI,"Scott II, Victor"
694813,"Stone, Gavin",687363,R,L,95.1,SI,-1.47,3.83,-1.32,0.93,0,0,,ball,3.29,1.58,47.2,take,whiff,out,0,SI,"Scott II, Victor"
694813,"Stone, Gavin",691023,R,R,95.3,FF,0.8,2.91,-0.84,1.08,3,1,force_out,hit_into_play,3.79,1.8,47.9,swing,bip,out,1,FF,"Walker, Jordan"
694813,"Stone, Gavin",691023,R,R,95.2,FF,-0.06,2.82,-0.59,1.07,3,0,,called_strike,3.95,1.99,45.8,take,whiff,out,1,FF,"Walker, Jordan"
694813,"Stone, Gavin",691023,R,R,95.2,FF,1.32,2.85,-0.58,1.2,2,0,,ball,3.94,1.94,47.9,take,whiff,out,1,FF,"Walker, Jordan"
694813,"Stone, Gavin",691023,R,R,95.0,FF,1.15,2.53,-0.54,1.25,1,0,,ball,3.9,1.99,47.2,take,whiff,out,1,FF,"Walker, Jordan"
694813,"Stone, Gavin",691023,R,R,93.7,FC,0.7,1.51,-0.23,1.12,0,0,,ball,3.8,1.92,45.1,take,whiff,out,1,FC,"Walker, Jordan"
694813,"Stone, Gavin",676475,R,L,94.4,FC,0.96,2.46,-0.05,1.25,0,1,single,hit_into_play,3.44,1.61,47.4,swing,bip,single,0,FC,"Burleson, Alec"
694813,"Stone, Gavin",676475,R,L,96.4,FF,-0.21,1.72,-0.84,1.02,0,0,,called_strike,3.56,1.72,48.4,take,whiff,out,0,FF,"Burleson, Alec"
694813,"Stone, Gavin",575929,R,R,89.9,CH,0.52,1.29,-1.06,0.46,1,2,strikeout,swinging_strike,3.34,1.52,51.1,swing,whiff,out,1,CH,"Contreras, Willson"
694813,"Stone, Gavin",575929,R,R,95.6,SI,-0.68,3.18,-1.19,0.75,1,1,,foul,3.34,1.52,46.3,swing,foul,out,1,SI,"Contreras, Willson"
694813,"Stone, Gavin",575929,R,R,95.8,SI,-0.37,1.18,-1.32,0.82,0,1,,ball,3.35,1.57,44.7,take,whiff,out,1,SI,"Contreras, Willson"
694813,"Stone, Gavin",575929,R,R,84.7,CU,1.2,1.97,0.45,-0.6,0,0,,swinging_strike,3.34,1.52,51.0,swing,whiff,out,1,CU,"Contreras, Willson"
694813,"Stone, Gavin",571448,R,R,94.7,FF,-0.35,2.25,-0.47,0.91,1,1,field_out,hit_into_play,3.38,1.67,42.8,swing,bip,out,1,FF,"Arenado, Nolan"
694813,"Stone, Gavin",571448,R,R,95.4,SI,-0.28,1.1,-1.02,1.05,0,1,,ball,3.38,1.67,48.2,take,whiff,out,1,SI,"Arenado, Nolan"
694813,"Stone, Gavin",571448,R,R,95.2,SI,-0.41,2.13,-0.97,1.06,0,0,,called_strike,3.38,1.7,47.1,take,whiff,out,1,SI,"Arenado, Nolan"
694813,"Stone, Gavin",669357,R,L,87.3,CH,-0.13,0.67,-1.17,0.46,3,2,strikeout,swinging_strike_blocked,3.33,1.58,46.0,swing,whiff,out,0,CH,"Gorman, Nolan"
694813,"Stone, Gavin",669357,R,L,95.4,SI,-0.89,2.54,-1.08,1.02,3,1,,foul,3.33,1.58,48.1,swing,foul,out,0,SI,"Gorman, Nolan"
694813,"Stone, Gavin",669357,R,L,96.2,FF,-1.16,1.61,-0.86,1.21,2,1,,ball,3.33,1.62,48.8,take,whiff,out,0,FF,"Gorman, Nolan"
694813,"Stone, Gavin",669357,R,L,88.2,CH,-0.51,0.05,-1.21,0.38,1,1,,ball,3.33,1.6,46.1,take,whiff,out,0,CH,"Gorman, Nolan"
694813,"Stone, Gavin",669357,R,L,88.9,CH,-0.09,0.65,-1.13,0.73,1,0,,swinging_strike,3.33,1.58,44.9,swing,whiff,out,0,CH,"Gorman, Nolan"
694813,"Stone, Gavin",669357,R,L,95.6,FF,-1.0,3.3,-0.55,1.38,0,0,,ball,3.46,1.62,51.4,take,whiff,out,0,FF,"Gorman, Nolan"
694813,"Stone, Gavin",502671,R,R,88.8,CH,-0.21,0.7,-0.94,0.56,0,2,strikeout,swinging_strike,3.45,1.66,45.9,swing,whiff,out,1,CH,"Goldschmidt, Paul"
694813,"Stone, Gavin",502671,R,R,94.6,FC,0.59,2.68,0.42,1.12,0,1,,swinging_strike,3.45,1.66,46.2,swing,whiff,out,1,FC,"Goldschmidt, Paul"
694813,"Stone, Gavin",502671,R,R,96.6,FF,0.5,2.11,-0.69,1.22,0,0,,called_strike,3.48,1.78,50.6,take,whiff,out,1,FF,"Goldschmidt, Paul"
694813,"Stone, Gavin",680977,R,L,88.2,CH,-0.4,-0.02,-0.92,0.36,1,2,strikeout,swinging_strike_blocked,3.24,1.59,48.2,swing,whiff,out,0,CH,"Donovan, Brendan"
694813,"Stone, Gavin",680977,R,L,89.3,CH,0.73,0.76,-1.04,0.5,0,2,,ball,3.27,1.6,43.1,take,whiff,out,0,CH,"Donovan, Brendan"
694813,"Stone, Gavin",680977,R,L,95.5,FF,0.24,2.41,-0.41,1.24,0,1,,foul,3.24,1.59,46.3,swing,foul,out,0,FF,"Donovan, Brendan"
694813,"Stone, Gavin",680977,R,L,96.2,SI,-0.41,1.86,-0.99,1.2,0,0,,foul,3.23,1.58,48.9,swing,foul,out,0,SI,"Donovan, Brendan"
623465,"Phillips, Evan",572761,R,L,84.9,ST,0.39,2.44,1.62,0.29,2,2,strikeout,swinging_strike,3.57,1.74,25.7,swing,whiff,out,0,ST,"Carpenter, Matt"
623465,"Phillips, Evan",572761,R,L,83.9,ST,-1.07,2.11,1.61,0.21,1,2,,ball,3.74,1.91,24.7,take,whiff,out,0,ST,"Carpenter, Matt"
623465,"Phillips, Evan",572761,R,L,92.3,FC,-0.16,3.62,-0.03,0.84,1,1,,foul,3.57,1.74,25.8,swing,foul,out,0,FC,"Carpenter, Matt"
623465,"Phillips, Evan",572761,R,L,92.4,FC,-0.02,5.18,-0.16,1.09,0,1,,ball,3.81,1.95,25.9,take,whiff,out,0,FC,"Carpenter, Matt"
623465,"Phillips, Evan",572761,R,L,84.2,ST,-0.03,2.66,1.19,0.05,0,0,,called_strike,3.74,1.88,22.6,take,whiff,out,0,ST,"Carpenter, Matt"
669165,"Hurt, Kyle",571448,R,R,93.8,FF,-0.48,2.82,-0.73,1.01,0,0,single,hit_into_play,3.37,1.67,42.4,swing,bip,single,1,FF,"Arenado, Nolan"
669165,"Hurt, Kyle",669357,R,L,85.1,CH,-0.45,2.56,-1.03,0.26,1,2,single,hit_into_play,3.31,1.57,39.1,swing,bip,single,0,CH,"Gorman, Nolan"
669165,"Hurt, Kyle",669357,R,L,95.0,FF,-0.15,3.21,-0.72,1.16,1,2,,foul,3.31,1.57,42.0,swing,foul,out,0,FF,"Gorman, Nolan"
669165,"Hurt, Kyle",669357,R,L,94.0,FF,0.48,2.68,-0.69,1.1,1,1,,swinging_strike,3.31,1.57,45.5,swing,whiff,out,0,FF,"Gorman, Nolan"
669165,"Hurt, Kyle",669357,R,L,84.8,CH,-0.08,3.21,-0.9,0.16,1,0,,called_strike,3.58,1.77,41.0,take,whiff,out,0,CH,"Gorman, Nolan"
669165,"Hurt, Kyle",669357,R,L,84.2,CH,1.01,1.61,-0.63,0.26,0,0,,ball,3.61,1.77,41.2,take,whiff,out,0,CH,"Gorman, Nolan"
669165,"Hurt, Kyle",502671,R,R,85.1,CH,0.29,2.41,-0.82,0.34,2,2,field_out,hit_into_play,3.44,1.65,41.7,swing,bip,out,1,CH,"Goldschmidt, Paul"
669165,"Hurt, Kyle",502671,R,R,93.5,FF,-0.7,5.01,-0.64,1.22,1,2,,ball,3.37,1.67,45.4,take,whiff,out,1,FF,"Goldschmidt, Paul"
669165,"Hurt, Kyle",502671,R,R,87.7,SL,0.03,2.51,0.04,0.11,1,1,,foul,3.44,1.65,42.3,swing,foul,out,1,SL,"Goldschmidt, Paul"
669165,"Hurt, Kyle",502671,R,R,84.2,CH,-0.49,2.14,-0.69,0.4,1,0,,foul,3.44,1.65,40.8,swing,foul,out,1,CH,"Goldschmidt, Paul"
669165,"Hurt, Kyle",502671,R,R,85.0,CH,-1.18,3.69,-0.9,0.23,0,0,,ball,3.46,1.73,38.9,take,whiff,out,1,CH,"Goldschmidt, Paul"
669165,"Hurt, Kyle",680977,R,L,92.9,FF,-0.47,2.53,-0.89,1.15,0,1,field_out,hit_into_play,3.26,1.59,44.5,swing,bip,out,0,FF,"Donovan, Brendan"
669165,"Hurt, Kyle",680977,R,L,84.3,CH,-0.08,2.97,-0.69,0.41,0,0,,foul,3.26,1.59,40.7,swing,foul,out,0,CH,"Donovan, Brendan"
669165,"Hurt, Kyle",687363,R,L,85.5,CH,-0.11,1.12,-1.19,0.15,0,2,strikeout,swinging_strike,3.3,1.5,39.5,swing,whiff,out,0,CH,"Scott II, Victor"
669165,"Hurt, Kyle",687363,R,L,84.6,CH,0.15,2.02,-1.4,0.16,0,1,,swinging_strike,3.3,1.5,39.6,swing,whiff,out,0,CH,"Scott II, Victor"
669165,"Hurt, Kyle",687363,R,L,86.0,CH,0.83,2.13,-1.29,0.44,0,0,,called_strike,3.38,1.61,39.6,take,whiff,out,0,CH,"Scott II, Victor"
669165,"Hurt, Kyle",543063,R,L,86.0,CH,-0.02,1.48,-1.5,0.28,0,2,strikeout,swinging_strike,3.37,1.57,40.6,swing,whiff,out,0,CH,"Crawford, Brandon"
669165,"Hurt, Kyle",543063,R,L,84.9,CH,0.97,1.51,-1.31,0.22,0,1,,swinging_strike,3.37,1.57,38.9,swing,whiff,out,0,CH,"Crawford, Brandon"
669165,"Hurt, Kyle",543063,R,L,85.8,CH,-0.29,1.27,-1.14,0.02,0,0,,swinging_strike,3.37,1.57,37.6,swing,whiff,out,0,CH,"Crawford, Brandon"
669165,"Hurt, Kyle",672279,R,L,85.0,CH,-0.53,1.74,-1.06,0.41,0,1,field_out,hit_into_play,3.38,1.55,39.5,swing,bip,out,0,CH,"Siani, Michael"
669165,"Hurt, Kyle",672279,R,L,94.6,FF,-0.12,1.58,-0.81,1.46,0,0,,called_strike,3.46,1.66,40.0,take,whiff,out,0,FF,"Siani, Michael"
669165,"Hurt, Kyle",671056,R,R,85.5,CH,0.05,3.05,-0.76,0.82,1,1,field_out,hit_into_play,3.09,1.42,40.0,swing,bip,out,1,CH,"Herrera, Iván"
669165,"Hurt, Kyle",671056,R,R,95.5,FF,-0.64,3.69,-0.62,1.21,0,1,,ball,3.25,1.54,41.0,take,whiff,out,1,FF,"Herrera, Iván"
669165,"Hurt, Kyle",671056,R,R,85.6,CH,0.45,0.7,-0.91,-0.04,0,0,,swinging_strike,3.09,1.42,38.9,swing,whiff,out,1,CH,"Herrera, Iván"
669165,"Hurt, Kyle",572761,R,L,95.0,FF,-0.63,2.39,-0.89,1.37,3,2,field_out,hit_into_play,3.57,1.74,43.2,swing,bip,out,0,FF,"Carpenter, Matt"
669165,"Hurt, Kyle",572761,R,L,95.9,FF,-1.25,4.29,-0.7,1.3,2,2,,ball,3.68,1.84,41.4,take,whiff,out,0,FF,"Carpenter, Matt"
669165,"Hurt, Kyle",572761,R,L,94.9,FF,-0.74,3.27,-0.91,1.15,2,1,,swinging_strike,3.57,1.74,42.2,swing,whiff,out,0,FF,"Carpenter, Matt"
669165,"Hurt, Kyle",572761,R,L,94.2,FF,-0.41,2.59,-0.79,1.34,2,0,,foul,3.57,1.74,43.0,swing,foul,out,0,FF,"Carpenter, Matt"
669165,"Hurt, Kyle",572761,R,L,85.6,CH,0.74,1.39,-0.77,0.54,1,0,,ball,3.66,1.92,39.0,take,whiff,out,0,CH,"Carpenter, Matt"
669165,"Hurt, Kyle",572761,R,L,95.5,FF,-1.07,3.68,-0.79,1.45,0,0,,ball,3.69,1.91,42.4,take,whiff,out,0,FF,"Carpenter, Matt"
669165,"Hurt, Kyle",571448,R,R,95.1,FF,-0.22,2.77,-0.8,1.36,1,2,strikeout,swinging_strike,3.37,1.67,45.9,swing,whiff,out,1,FF,"Arenado, Nolan"
669165,"Hurt, Kyle",571448,R,R,95.0,FF,-0.18,2.77,-0.71,1.34,1,1,,swinging_strike,3.37,1.67,41.8,swing,whiff,out,1,FF,"Arenado, Nolan"
669165,"Hurt, Kyle",571448,R,R,84.8,CH,-1.31,3.33,-1.03,0.08,0,1,,ball,3.47,1.76,38.5,take,whiff,out,1,CH,"Arenado, Nolan"
669165,"Hurt, Kyle",571448,R,R,85.9,CH,-0.25,2.31,-1.29,-0.14,0,0,,called_strike,3.47,1.79,38.5,take,whiff,out,1,CH,"Arenado, Nolan"
681911,"Vesia, Alex",669357,L,L,90.8,FF,0.57,2.67,0.57,1.54,0,0,field_out,hit_into_play,3.31,1.57,59.5,swing,bip,out,1,FF,"Gorman, Nolan"
523260,"Kelly, Joe",680977,R,L,89.4,SL,0.42,2.25,0.92,0.1,1,0,double,hit_into_play,3.26,1.59,37.4,swing,bip,double,0,SL,"Donovan, Brendan"
523260,"Kelly, Joe",680977,R,L,96.4,SI,-1.84,4.98,-1.47,0.32,0,0,,ball,3.38,1.69,23.4,take,whiff,out,0,SI,"Donovan, Brendan"
523260,"Kelly, Joe",687363,R,L,90.4,SL,-0.24,2.71,0.56,0.14,3,2,field_out,hit_into_play,3.26,1.59,38.1,swing,bip,out,0,SL,"Scott II, Victor"
523260,"Kelly, Joe",687363,R,L,90.5,SL,-0.18,2.39,0.78,-0.06,3,1,,called_strike,3.37,1.64,35.8,take,whiff,out,0,SL,"Scott II, Victor"
523260,"Kelly, Joe",687363,R,L,97.5,SI,-0.02,1.33,-1.32,0.58,2,1,,ball,3.34,1.61,23.7,take,whiff,out,0,SI,"Scott II, Victor"
523260,"Kelly, Joe",687363,R,L,98.3,SI,0.09,2.56,-1.25,0.59,2,0,,called_strike,3.36,1.62,24.3,take,whiff,out,0,SI,"Scott II, Victor"
523260,"Kelly, Joe",687363,R,L,87.3,KC,1.15,1.04,0.46,-1.12,1,0,,ball,3.35,1.64,33.7,take,whiff,out,0,CU,"Scott II, Victor"
523260,"Kelly, Joe",687363,R,L,87.4,KC,-1.78,2.11,0.3,-0.88,0,0,,ball,3.32,1.61,34.7,take,whiff,out,0,CU,"Scott II, Victor"
